DATE&TIME,LAFMAX,LAFMIN,LAE,LAEQ
01/01/2023 01:35:54 AM,95.4,22.4,87.8,68.3
01/01/2023 01:35:55 AM,69.1,64.3,36.6,25.3
01/01/2023 01:35:56 AM,94.9,89.2,67.6,53.3
01/01/2023 01:35:57 AM,59.3,30.6,95.5,43.0
01/01/2023 01:35:58 AM,70.5,84.8,74.6,10.2
01/01/2023 01:35:59 AM,88.1,75.5,58.3,91.0
01/01/2023 01:36:00 AM,37.0,2.6,33.7,15.0
01/01/2023 01:36:01 AM,86.7,34.9,53.9,45.8
01/01/2023 01:36:02 AM,83.6,68.1,96.3,70.2
01/01/2023 01:36:03 AM,1.3,58.1,35.8,62.9
01/01/2023 01:36:04 AM,87.0,91.2,33.6,71.0
01/01/2023 01:36:05 AM,8.8,72.9,89.6,64.1
01/01/2023 01:36:06 AM,79.1,92.1,86.1,41.6
01/01/2023 01:36:07 AM,4.7,2.9,49.8,11.5
01/01/2023 01:36:08 AM,72.4,41.4,99.5,63.7
01/01/2023 01:36:09 AM,71.5,92.8,50.3,94.0
01/01/2023 01:36:10 AM,74.5,14.9,2.8,39.4
01/01/2023 01:36:11 AM,55.3,44.7,15.2,89.0
01/01/2023 01:36:12 AM,18.0,60.2,29.3,70.6
01/01/2023 01:36:13 AM,36.1,41.8,35.6,26.3
01/01/2023 01:36:14 AM,23.6,70.4,60.4,40.9
01/01/2023 01:36:15 AM,15.7,57.8,6.3,25.7
01/01/2023 01:36:16 AM,95.3,50.3,26.2,28.4
01/01/2023 01:36:17 AM,48.4,55.4,62.6,43.1
01/01/2023 01:36:18 AM,41.0,4.6,21.8,55.3
01/01/2023 01:36:19 AM,9.7,89.0,58.2,26.5
01/01/2023 01:36:20 AM,17.5,35.1,86.4,52.1
01/01/2023 01:36:21 AM,32.3,89.1,91.1,18.7
01/01/2023 01:36:22 AM,16.0,53.3,56.8,40.4
01/01/2023 01:36:23 AM,6.1,38.7,18.0,33.5
01/01/2023 01:36:24 AM,84.3,3.9,7.7,74.7
01/01/2023 01:36:25 AM,12.3,69.2,75.9,45.3
01/01/2023 01:36:26 AM,95.4,99.0,63.8,95.0
01/01/2023 01:36:27 AM,79.8,52.4,89.4,35.1
01/01/2023 01:36:28 AM,96.2,12.1,75.3,77.3
01/01/2023 01:36:29 AM,80.9,53.2,15.7,73.6
01/01/2023 01:36:30 AM,34.5,92.3,23.0,75.2
01/01/2023 01:36:31 AM,91.5,76.6,72.1,37.0
01/01/2023 01:36:32 AM,72.7,75.9,3.7,17.0
01/01/2023 01:36:33 AM,29.6,88.8,53.0,51.5
01/01/2023 01:36:34 AM,44.0,38.9,3.2,58.8
01/01/2023 01:36:35 AM,17.2,49.5,35.5,45.5
01/01/2023 01:36:36 AM,40.4,96.1,8.2,10.6
01/01/2023 01:36:37 AM,1.3,35.2,96.8,80.5
01/01/2023 01:36:38 AM,45.4,42.6,42.3,85.8
01/01/2023 01:36:39 AM,17.0,76.1,26.1,9.7
01/01/2023 01:36:40 AM,48.4,82.2,34.6,41.2
01/01/2023 01:36:41 AM,44.9,88.5,90.5,10.4
01/01/2023 01:36:42 AM,82.6,13.1,83.6,35.3
01/01/2023 01:36:43 AM,72.3,42.1,22.6,36.5
01/01/2023 01:36:44 AM,41.5,58.1,42.3,1.3
01/01/2023 01:36:45 AM,79.8,96.0,90.0,3.7
01/01/2023 01:36:46 AM,46.4,12.2,96.5,7.1
01/01/2023 01:36:47 AM,76.7,28.1,60.3,23.4
01/01/2023 01:36:48 AM,66.5,64.6,31.2,5.9
01/01/2023 01:36:49 AM,23.0,1.6,80.9,49.3
01/01/2023 01:36:50 AM,35.9,8.0,80.0,75.9
01/01/2023 01:36:51 AM,35.1,81.2,1.1,76.5
01/01/2023 01:36:52 AM,33.2,78.9,1.2,1.4
01/01/2023 01:36:53 AM,86.9,8.3,14.3,97.4
01/01/2023 01:36:54 AM,19.3,81.0,70.2,5.0
01/01/2023 01:36:55 AM,88.8,28.1,39.5,59.0
01/01/2023 01:36:56 AM,37.8,47.6,52.2,25.6
01/01/2023 01:36:57 AM,16.5,65.4,99.2,14.5
01/01/2023 01:36:58 AM,24.9,40.7,89.4,39.2
01/01/2023 01:36:59 AM,32.6,38.7,74.8,24.6
01/01/2023 01:37:00 AM,78.5,53.8,25.5,95.7
01/01/2023 01:37:01 AM,77.3,83.0,70.8,94.1
01/01/2023 01:37:02 AM,56.1,4.0,57.1,16.7
01/01/2023 01:37:03 AM,39.3,24.2,94.6,4.8
01/01/2023 01:37:04 AM,14.9,100.0,43.7,23.6
01/01/2023 01:37:05 AM,66.7,48.1,55.2,50.3
01/01/2023 01:37:06 AM,50.8,53.8,28.1,56.6
01/01/2023 01:37:07 AM,20.6,61.8,29.0,92.0
01/01/2023 01:37:08 AM,58.1,41.4,98.9,1.8
01/01/2023 01:37:09 AM,76.3,56.1,4.4,88.2
01/01/2023 01:37:10 AM,53.6,60.7,61.0,32.2
01/01/2023 01:37:11 AM,80.5,49.4,78.0,54.1
01/01/2023 01:37:12 AM,64.4,96.9,60.2,62.1
01/01/2023 01:37:13 AM,50.8,46.3,99.5,87.5
01/01/2023 01:37:14 AM,56.4,51.1,66.7,6.7
01/01/2023 01:37:15 AM,66.3,31.6,42.0,5.3
01/01/2023 01:37:16 AM,60.0,93.2,53.2,5.6
01/01/2023 01:37:17 AM,9.9,22.8,53.7,26.2
01/01/2023 01:37:18 AM,22.6,12.7,49.3,44.6
01/01/2023 01:37:19 AM,49.2,82.1,9.2,22.0
01/01/2023 01:37:20 AM,97.8,30.3,35.9,56.8
01/01/2023 01:37:21 AM,77.9,85.8,26.4,70.1
01/01/2023 01:37:22 AM,41.2,31.6,36.1,9.5
01/01/2023 01:37:23 AM,88.6,50.6,94.4,38.5
01/01/2023 01:37:24 AM,49.3,44.9,63.5,37.7
01/01/2023 01:37:25 AM,65.9,82.5,21.4,17.1
01/01/2023 01:37:26 AM,77.9,15.2,50.2,78.7
01/01/2023 01:37:27 AM,72.8,38.4,20.5,30.2
01/01/2023 01:37:28 AM,36.2,59.0,1.8,35.1
01/01/2023 01:37:29 AM,76.9,27.6,66.2,42.8
01/01/2023 01:37:30 AM,96.4,21.5,26.7,59.8
01/01/2023 01:37:31 AM,87.6,97.6,88.4,13.5
01/01/2023 01:37:32 AM,45.5,53.2,20.1,40.8
01/01/2023 01:37:33 AM,51.9,92.1,97.2,32.6
01/01/2023 01:37:34 AM,64.3,96.1,73.8,17.4
01/01/2023 01:37:35 AM,84.0,76.3,48.5,6.9
01/01/2023 01:37:36 AM,35.4,79.3,33.4,45.3
01/01/2023 01:37:37 AM,20.6,16.8,22.5,61.1
01/01/2023 01:37:38 AM,68.1,65.7,57.6,91.8
01/01/2023 01:37:39 AM,9.0,18.5,65.0,27.5
01/01/2023 01:37:40 AM,14.3,68.1,22.5,56.5
01/01/2023 01:37:41 AM,88.9,93.9,80.6,14.5
01/01/2023 01:37:42 AM,59.8,87.7,11.4,42.1
01/01/2023 01:37:43 AM,14.4,56.7,68.2,81.1
01/01/2023 01:37:44 AM,43.9,55.1,63.1,29.4
01/01/2023 01:37:45 AM,12.6,50.3,19.6,2.1
01/01/2023 01:37:46 AM,8.3,18.2,53.6,81.1
01/01/2023 01:37:47 AM,43.7,3.6,83.0,96.7
01/01/2023 01:37:48 AM,1.3,92.3,89.3,96.8
01/01/2023 01:37:49 AM,17.9,88.5,17.0,32.1
01/01/2023 01:37:50 AM,67.0,79.7,37.9,95.3
01/01/2023 01:37:51 AM,24.8,44.1,55.1,33.5
01/01/2023 01:37:52 AM,15.2,43.2,92.2,89.1
01/01/2023 01:37:53 AM,83.1,23.0,41.3,5.4
01/01/2023 01:37:54 AM,62.8,73.6,97.8,82.4
01/01/2023 01:37:55 AM,61.9,94.1,77.6,2.1
01/01/2023 01:37:56 AM,86.1,71.0,60.3,5.3
01/01/2023 01:37:57 AM,24.4,59.5,15.0,33.6
01/01/2023 01:37:58 AM,72.8,32.6,17.3,46.8
01/01/2023 01:37:59 AM,10.5,82.1,59.2,29.2
01/01/2023 01:38:00 AM,6.2,71.1,84.0,18.3
01/01/2023 01:38:01 AM,77.7,79.4,59.4,74.0
01/01/2023 01:38:02 AM,26.2,91.7,23.9,85.2
01/01/2023 01:38:03 AM,53.5,58.6,67.1,5.2
01/01/2023 01:38:04 AM,28.8,23.4,10.6,93.6
01/01/2023 01:38:05 AM,54.3,16.1,8.5,1.3
01/01/2023 01:38:06 AM,72.5,72.6,27.3,22.1
01/01/2023 01:38:07 AM,12.7,77.3,75.0,57.2
01/01/2023 01:38:08 AM,26.4,98.1,20.2,51.4
01/01/2023 01:38:09 AM,38.3,20.9,39.1,2.4
01/01/2023 01:38:10 AM,22.0,55.7,63.8,27.4
01/01/2023 01:38:11 AM,64.7,19.3,2.4,41.4
01/01/2023 01:38:12 AM,90.7,30.3,1.2,88.3
01/01/2023 01:38:13 AM,9.2,39.6,6.6,99.3
01/01/2023 01:38:14 AM,1.2,8.8,54.9,57.9
01/01/2023 01:38:15 AM,52.9,18.0,76.9,88.4
01/01/2023 01:38:16 AM,32.1,44.7,62.1,9.9
01/01/2023 01:38:17 AM,55.0,4.1,41.3,78.0
01/01/2023 01:38:18 AM,27.6,79.1,30.3,40.9
01/01/2023 01:38:19 AM,59.5,56.1,71.2,93.0
01/01/2023 01:38:20 AM,63.6,78.1,45.3,98.7
01/01/2023 01:38:21 AM,95.3,69.1,50.4,53.9
01/01/2023 01:38:22 AM,65.6,87.5,45.4,32.2
01/01/2023 01:38:23 AM,74.5,26.4,34.0,50.8
01/01/2023 01:38:24 AM,19.5,73.9,45.2,2.5
01/01/2023 01:38:25 AM,98.0,3.6,84.5,28.9
01/01/2023 01:38:26 AM,66.2,87.8,15.6,96.0
01/01/2023 01:38:27 AM,55.3,86.2,32.6,70.4
01/01/2023 01:38:28 AM,32.8,73.5,50.7,18.1
01/01/2023 01:38:29 AM,54.8,51.3,69.8,57.2
01/01/2023 01:38:30 AM,88.4,9.7,84.8,36.3
01/01/2023 01:38:31 AM,7.1,86.6,91.6,46.1
01/01/2023 01:38:32 AM,99.7,61.6,17.7,65.4
01/01/2023 01:38:33 AM,20.8,52.7,44.7,55.4
01/01/2023 01:38:34 AM,88.5,50.4,1.8,72.8
01/01/2023 01:38:35 AM,41.1,24.7,40.7,9.8
01/01/2023 01:38:36 AM,72.9,43.3,97.1,9.2
01/01/2023 01:38:37 AM,43.7,96.7,14.2,23.4
01/01/2023 01:38:38 AM,66.6,55.5,30.2,62.4
01/01/2023 01:38:39 AM,54.5,2.5,72.1,20.4
01/01/2023 01:38:40 AM,82.7,11.3,39.2,44.0
01/01/2023 01:38:41 AM,93.4,42.4,1.9,46.3
01/01/2023 01:38:42 AM,95.3,47.7,4.7,34.6
01/01/2023 01:38:43 AM,35.7,23.3,70.7,64.9
01/01/2023 01:38:44 AM,37.5,42.4,7.0,64.7
01/01/2023 01:38:45 AM,6.6,45.7,53.4,16.4
01/01/2023 01:38:46 AM,29.8,2.3,61.4,65.1
01/01/2023 01:38:47 AM,84.6,17.0,99.3,96.2
01/01/2023 01:38:48 AM,72.3,83.3,45.9,80.5
01/01/2023 01:38:49 AM,99.4,26.5,62.5,25.4
01/01/2023 01:38:50 AM,30.6,16.0,41.3,61.2
01/01/2023 01:38:51 AM,8.0,2.3,24.4,21.8
01/01/2023 01:38:52 AM,77.3,13.8,51.1,96.2
01/01/2023 01:38:53 AM,32.9,54.0,61.9,74.5
01/01/2023 01:38:54 AM,75.5,2.5,16.2,46.2
01/01/2023 01:38:55 AM,59.1,64.4,4.6,41.0
01/01/2023 01:38:56 AM,36.1,26.7,35.7,90.7
01/01/2023 01:38:57 AM,4.7,62.6,74.4,15.7
01/01/2023 01:38:58 AM,48.1,99.6,94.2,83.5
01/01/2023 01:38:59 AM,31.9,77.5,9.1,98.6
01/01/2023 01:39:00 AM,21.5,97.6,17.8,42.7
01/01/2023 01:39:01 AM,81.8,45.2,44.7,49.4
01/01/2023 01:39:02 AM,6.2,18.0,28.3,45.3
01/01/2023 01:39:03 AM,95.9,73.5,74.9,12.6
01/01/2023 01:39:04 AM,61.9,49.2,66.3,78.1
01/01/2023 01:39:05 AM,87.6,36.1,36.4,44.1
01/01/2023 01:39:06 AM,30.1,85.7,14.7,33.1
01/01/2023 01:39:07 AM,94.6,57.0,70.7,4.4
01/01/2023 01:39:08 AM,38.2,81.6,17.9,75.1
01/01/2023 01:39:09 AM,50.7,36.0,48.5,17.7
01/01/2023 01:39:10 AM,31.6,8.0,7.7,25.7
01/01/2023 01:39:11 AM,52.3,12.9,58.9,57.0
01/01/2023 01:39:12 AM,40.1,51.5,50.6,55.9
01/01/2023 01:39:13 AM,33.8,20.5,42.8,8.4
01/01/2023 01:39:14 AM,23.4,65.9,80.8,15.1
01/01/2023 01:39:15 AM,30.2,7.1,84.6,99.6
01/01/2023 01:39:16 AM,14.0,75.4,81.4,31.6
01/01/2023 01:39:17 AM,60.1,63.7,76.8,7.5
01/01/2023 01:39:18 AM,70.5,48.1,2.0,99.3
01/01/2023 01:39:19 AM,72.2,24.1,15.6,57.0
01/01/2023 01:39:20 AM,17.6,58.6,35.7,58.0
01/01/2023 01:39:21 AM,72.8,16.6,43.8,36.8
01/01/2023 01:39:22 AM,77.4,65.8,34.9,32.6
01/01/2023 01:39:23 AM,58.8,35.9,67.0,35.6
01/01/2023 01:39:24 AM,16.1,48.1,10.6,43.7
01/01/2023 01:39:25 AM,65.8,47.2,53.4,37.6
01/01/2023 01:39:26 AM,17.2,34.7,28.2,56.8
01/01/2023 01:39:27 AM,74.3,5.3,51.7,84.3
01/01/2023 01:39:28 AM,42.1,29.6,67.3,62.0
01/01/2023 01:39:29 AM,35.2,99.2,68.7,61.2
01/01/2023 01:39:30 AM,3.9,73.2,47.1,87.9
01/01/2023 01:39:31 AM,71.5,37.7,29.7,50.0
01/01/2023 01:39:32 AM,75.0,93.6,85.9,10.7
01/01/2023 01:39:33 AM,16.6,32.8,1.7,67.1
01/01/2023 01:39:34 AM,11.4,17.8,40.2,60.5
01/01/2023 01:39:35 AM,37.6,22.9,71.9,20.0
01/01/2023 01:39:36 AM,65.6,73.1,14.7,35.5
01/01/2023 01:39:37 AM,9.2,13.2,66.3,4.8
01/01/2023 01:39:38 AM,81.1,37.6,72.8,46.9
01/01/2023 01:39:39 AM,56.0,70.3,67.3,10.9
01/01/2023 01:39:40 AM,17.6,31.1,18.3,32.3
01/01/2023 01:39:41 AM,48.2,81.7,27.3,76.5
01/01/2023 01:39:42 AM,42.8,50.8,35.6,93.8
01/01/2023 01:39:43 AM,53.9,44.4,9.3,8.8
01/01/2023 01:39:44 AM,31.9,16.8,32.6,51.5
01/01/2023 01:39:45 AM,37.7,17.9,79.3,29.2
01/01/2023 01:39:46 AM,12.4,50.0,29.3,63.7
01/01/2023 01:39:47 AM,90.9,98.6,32.4,97.2
01/01/2023 01:39:48 AM,45.4,3.5,53.7,52.0
01/01/2023 01:39:49 AM,33.1,95.3,32.5,27.7
01/01/2023 01:39:50 AM,60.0,79.1,38.9,97.6
01/01/2023 01:39:51 AM,2.1,29.7,94.3,72.8
01/01/2023 01:39:52 AM,34.9,31.4,78.0,30.6
01/01/2023 01:39:53 AM,97.1,93.5,44.9,52.9
01/01/2023 01:39:54 AM,48.6,50.9,59.1,53.2
01/01/2023 01:39:55 AM,83.6,53.4,27.0,88.6
01/01/2023 01:39:56 AM,2.2,33.7,51.7,62.8
01/01/2023 01:39:57 AM,57.4,15.6,13.1,33.5
01/01/2023 01:39:58 AM,76.4,24.6,65.7,60.4
01/01/2023 01:39:59 AM,12.1,6.3,4.9,90.0
01/01/2023 01:40:00 AM,21.5,63.1,84.5,73.9
01/01/2023 01:40:01 AM,49.1,53.6,90.1,2.8
01/01/2023 01:40:02 AM,90.4,54.5,9.1,70.9
01/01/2023 01:40:03 AM,30.4,13.8,16.1,2.5
01/01/2023 01:40:04 AM,2.8,8.3,80.4,28.8
01/01/2023 01:40:05 AM,23.8,43.6,45.0,81.2
01/01/2023 01:40:06 AM,98.8,48.6,48.4,53.5
01/01/2023 01:40:07 AM,52.6,24.1,9.1,75.3
01/01/2023 01:40:08 AM,46.2,34.2,15.0,66.2
01/01/2023 01:40:09 AM,83.2,17.9,6.3,94.2
01/01/2023 01:40:10 AM,22.6,99.4,83.1,66.4
01/01/2023 01:40:11 AM,78.6,48.7,81.9,4.6
01/01/2023 01:40:12 AM,8.8,71.9,20.1,31.3
01/01/2023 01:40:13 AM,86.3,17.0,46.8,46.1
01/01/2023 01:40:14 AM,43.7,26.3,20.6,56.5
01/01/2023 01:40:15 AM,22.1,1.9,51.2,92.4
01/01/2023 01:40:16 AM,45.6,65.8,76.7,88.9
01/01/2023 01:40:17 AM,50.8,18.7,98.4,24.0
01/01/2023 01:40:18 AM,43.1,38.6,46.9,77.8
01/01/2023 01:40:19 AM,70.2,73.8,72.5,53.9
01/01/2023 01:40:20 AM,50.8,90.8,23.6,10.2
01/01/2023 01:40:21 AM,45.1,23.6,50.7,10.1
01/01/2023 01:40:22 AM,31.4,7.3,69.3,38.1
01/01/2023 01:40:23 AM,46.0,40.7,5.3,98.0
01/01/2023 01:40:24 AM,44.8,51.1,4.2,59.6
01/01/2023 01:40:25 AM,14.2,39.0,67.4,30.0
01/01/2023 01:40:26 AM,16.1,8.2,69.6,21.8
01/01/2023 01:40:27 AM,44.8,92.4,21.9,8.2
01/01/2023 01:40:28 AM,89.7,47.6,90.6,61.0
01/01/2023 01:40:29 AM,53.5,16.3,66.3,37.2
01/01/2023 01:40:30 AM,99.6,22.3,66.0,41.7
01/01/2023 01:40:31 AM,87.6,7.2,15.4,52.1
01/01/2023 01:40:32 AM,53.9,9.1,37.7,35.0
01/01/2023 01:40:33 AM,25.8,49.2,29.9,50.3
01/01/2023 01:40:34 AM,23.4,69.2,93.3,33.4
01/01/2023 01:40:35 AM,14.7,27.0,32.1,46.1
01/01/2023 01:40:36 AM,38.7,10.6,78.3,63.8
01/01/2023 01:40:37 AM,23.0,77.6,51.3,15.0
01/01/2023 01:40:38 AM,38.5,24.8,84.3,76.2
01/01/2023 01:40:39 AM,13.6,92.2,77.2,35.2
01/01/2023 01:40:40 AM,94.9,74.8,24.8,38.2
01/01/2023 01:40:41 AM,35.5,32.1,67.2,26.7
01/01/2023 01:40:42 AM,40.2,70.9,67.2,89.7
01/01/2023 01:40:43 AM,39.6,39.3,85.8,97.5
01/01/2023 01:40:44 AM,8.1,43.1,78.3,53.2
01/01/2023 01:40:45 AM,58.5,61.5,74.5,85.2
01/01/2023 01:40:46 AM,96.6,26.0,13.9,9.5
01/01/2023 01:40:47 AM,75.8,70.7,25.8,42.4
01/01/2023 01:40:48 AM,71.2,34.3,42.0,82.4
01/01/2023 01:40:49 AM,13.9,40.7,4.7,47.0
01/01/2023 01:40:50 AM,30.3,89.2,34.1,69.1
01/01/2023 01:40:51 AM,56.5,10.7,70.0,48.1
01/01/2023 01:40:52 AM,75.8,68.0,69.7,52.2
01/01/2023 01:40:53 AM,74.0,24.9,2.3,88.9
01/01/2023 01:40:54 AM,96.9,45.9,6.9,23.4
01/01/2023 01:40:55 AM,13.6,60.5,76.7,29.8
01/01/2023 01:40:56 AM,63.7,68.4,79.8,61.5
01/01/2023 01:40:57 AM,44.4,78.3,60.0,55.6
01/01/2023 01:40:58 AM,56.6,53.7,25.9,99.5
01/01/2023 01:40:59 AM,5.7,38.5,75.3,31.8
01/01/2023 01:41:00 AM,80.1,6.3,3.4,66.9
01/01/2023 01:41:01 AM,13.7,44.9,80.5,18.7
01/01/2023 01:41:02 AM,28.7,98.5,3.6,23.1
01/01/2023 01:41:03 AM,93.7,84.0,74.9,11.8
01/01/2023 01:41:04 AM,36.4,89.1,50.1,24.6
01/01/2023 01:41:05 AM,78.4,30.3,5.8,90.6
01/01/2023 01:41:06 AM,46.8,55.6,11.7,14.0
01/01/2023 01:41:07 AM,55.1,48.3,42.3,62.4
01/01/2023 01:41:08 AM,88.3,94.6,91.5,99.1
01/01/2023 01:41:09 AM,28.4,33.0,24.9,24.6
01/01/2023 01:41:10 AM,37.5,19.9,44.1,1.8
01/01/2023 01:41:11 AM,22.2,4.4,79.0,3.5
01/01/2023 01:41:12 AM,24.6,16.8,23.4,21.0
01/01/2023 01:41:13 AM,93.4,5.4,35.8,56.3
01/01/2023 01:41:14 AM,58.9,15.8,32.9,82.2
01/01/2023 01:41:15 AM,16.5,5.2,18.1,82.9
01/01/2023 01:41:16 AM,4.1,14.8,65.3,39.4
01/01/2023 01:41:17 AM,79.5,81.8,59.5,86.1
01/01/2023 01:41:18 AM,40.9,7.1,18.4,56.0
01/01/2023 01:41:19 AM,26.5,81.5,73.8,46.3
01/01/2023 01:41:20 AM,50.0,26.6,85.8,95.7
01/01/2023 01:41:21 AM,37.0,35.2,37.1,52.1
01/01/2023 01:41:22 AM,88.4,80.1,6.0,69.6
01/01/2023 01:41:23 AM,25.2,85.1,12.0,16.0
01/01/2023 01:41:24 AM,45.6,60.2,2.5,21.2
01/01/2023 01:41:25 AM,66.5,45.0,75.5,62.1
01/01/2023 01:41:26 AM,57.4,90.6,78.2,95.6
01/01/2023 01:41:27 AM,1.5,97.3,1.1,53.0
01/01/2023 01:41:28 AM,70.9,81.2,5.2,12.1
01/01/2023 01:41:29 AM,60.8,61.5,78.7,51.3
01/01/2023 01:41:30 AM,92.6,66.6,41.1,34.4
01/01/2023 01:41:31 AM,44.4,91.1,27.6,8.6
01/01/2023 01:41:32 AM,48.9,34.2,19.0,59.7
01/01/2023 01:41:33 AM,14.0,11.4,56.3,13.3
01/01/2023 01:41:34 AM,62.0,58.7,36.0,42.0
01/01/2023 01:41:35 AM,54.0,49.9,69.8,19.4
01/01/2023 01:41:36 AM,73.1,85.5,44.0,17.4
01/01/2023 01:41:37 AM,38.0,4.1,79.2,38.0
01/01/2023 01:41:38 AM,53.1,12.3,93.1,89.5
01/01/2023 01:41:39 AM,56.1,58.2,3.9,50.3
01/01/2023 01:41:40 AM,86.4,65.6,3.3,77.9
01/01/2023 01:41:41 AM,30.0,83.2,68.0,56.1
01/01/2023 01:41:42 AM,80.9,89.1,91.9,85.0
01/01/2023 01:41:43 AM,14.4,15.6,22.8,50.5
01/01/2023 01:41:44 AM,89.0,23.8,77.8,60.6
01/01/2023 01:41:45 AM,5.8,86.9,29.4,97.6
01/01/2023 01:41:46 AM,16.3,24.5,36.5,5.9
01/01/2023 01:41:47 AM,75.2,62.0,57.8,7.1
01/01/2023 01:41:48 AM,35.5,74.1,83.4,28.3
01/01/2023 01:41:49 AM,75.2,94.6,22.6,32.8
01/01/2023 01:41:50 AM,77.7,88.2,37.2,50.7
01/01/2023 01:41:51 AM,65.8,67.6,23.9,12.4
01/01/2023 01:41:52 AM,16.5,76.5,29.4,70.4
01/01/2023 01:41:53 AM,98.7,39.7,75.1,54.1
01/01/2023 01:41:54 AM,2.5,97.1,12.9,48.9
01/01/2023 01:41:55 AM,98.2,89.4,2.7,53.2
01/01/2023 01:41:56 AM,21.2,20.8,70.3,86.2
01/01/2023 01:41:57 AM,19.7,71.6,25.9,41.1
01/01/2023 01:41:58 AM,77.3,46.1,77.2,69.8
01/01/2023 01:41:59 AM,37.7,15.0,17.4,18.9
01/01/2023 01:42:00 AM,66.5,36.5,43.0,11.4
01/01/2023 01:42:01 AM,24.4,37.0,6.7,10.9
01/01/2023 01:42:02 AM,39.9,6.3,7.2,54.4
01/01/2023 01:42:03 AM,6.9,49.2,28.5,80.3
01/01/2023 01:42:04 AM,70.2,96.7,56.7,43.2
01/01/2023 01:42:05 AM,83.8,43.1,6.4,8.3
01/01/2023 01:42:06 AM,27.4,33.6,91.5,62.1
01/01/2023 01:42:07 AM,94.8,91.1,49.2,30.2
01/01/2023 01:42:08 AM,86.6,89.5,30.4,61.9
01/01/2023 01:42:09 AM,84.5,43.8,51.3,33.3
01/01/2023 01:42:10 AM,7.0,69.5,79.9,62.1
01/01/2023 01:42:11 AM,67.5,3.7,48.8,9.7
01/01/2023 01:42:12 AM,69.5,82.8,55.9,16.9
01/01/2023 01:42:13 AM,9.0,59.6,91.4,27.4
01/01/2023 01:42:14 AM,81.5,45.8,27.8,56.3
01/01/2023 01:42:15 AM,22.4,40.7,7.9,90.0
01/01/2023 01:42:16 AM,55.1,69.1,71.4,96.3
01/01/2023 01:42:17 AM,83.2,57.2,88.2,20.5
01/01/2023 01:42:18 AM,55.5,81.0,44.0,93.5
01/01/2023 01:42:19 AM,40.3,45.1,84.0,62.5
01/01/2023 01:42:20 AM,19.3,41.2,1.2,48.6
01/01/2023 01:42:21 AM,18.5,7.8,57.2,84.5
01/01/2023 01:42:22 AM,40.4,78.3,45.2,20.1
01/01/2023 01:42:23 AM,29.3,85.3,15.8,53.3
01/01/2023 01:42:24 AM,49.9,38.7,23.1,53.8
01/01/2023 01:42:25 AM,16.8,18.4,69.6,77.9
01/01/2023 01:42:26 AM,98.3,47.7,38.3,15.8
01/01/2023 01:42:27 AM,61.1,66.7,67.9,81.0
01/01/2023 01:42:28 AM,90.4,57.2,42.0,92.7
01/01/2023 01:42:29 AM,77.4,22.4,63.9,77.1
01/01/2023 01:42:30 AM,5.7,4.5,67.6,36.1
01/01/2023 01:42:31 AM,99.7,32.9,40.4,69.6
01/01/2023 01:42:32 AM,20.4,97.3,41.9,98.6
01/01/2023 01:42:33 AM,90.8,94.8,29.6,61.4
01/01/2023 01:42:34 AM,6.2,32.3,81.4,26.9
01/01/2023 01:42:35 AM,61.7,45.6,20.0,64.8
01/01/2023 01:42:36 AM,79.7,14.8,54.0,96.7
01/01/2023 01:42:37 AM,11.0,71.4,78.3,68.8
01/01/2023 01:42:38 AM,89.4,88.7,83.6,68.7
01/01/2023 01:42:39 AM,63.0,21.1,32.2,2.8
01/01/2023 01:42:40 AM,60.2,48.6,94.9,76.3
01/01/2023 01:42:41 AM,54.2,36.5,87.7,21.6
01/01/2023 01:42:42 AM,68.6,48.3,66.5,20.8
01/01/2023 01:42:43 AM,61.4,42.1,61.6,92.6
01/01/2023 01:42:44 AM,62.5,40.0,43.8,95.2
01/01/2023 01:42:45 AM,41.4,59.2,76.4,53.6
01/01/2023 01:42:46 AM,5.8,34.8,47.8,74.8
01/01/2023 01:42:47 AM,92.3,23.3,29.4,34.6
01/01/2023 01:42:48 AM,39.3,64.5,60.4,5.6
01/01/2023 01:42:49 AM,86.9,63.9,32.8,24.0
01/01/2023 01:42:50 AM,3.8,50.9,73.9,70.4
01/01/2023 01:42:51 AM,64.0,48.4,92.4,39.6
01/01/2023 01:42:52 AM,37.1,71.5,3.2,59.9
01/01/2023 01:42:53 AM,68.1,57.9,67.9,31.7
01/01/2023 01:42:54 AM,15.8,48.3,28.8,33.1
01/01/2023 01:42:55 AM,73.9,12.2,90.6,63.8
01/01/2023 01:42:56 AM,31.2,50.8,52.3,83.7
01/01/2023 01:42:57 AM,53.7,27.7,64.7,21.5
01/01/2023 01:42:58 AM,36.9,94.5,69.0,7.0
01/01/2023 01:42:59 AM,97.6,93.2,18.8,20.1
01/01/2023 01:43:00 AM,4.7,14.2,20.3,61.9
01/01/2023 01:43:01 AM,56.9,41.8,20.1,60.5
01/01/2023 01:43:02 AM,69.6,30.0,99.3,40.2
01/01/2023 01:43:03 AM,30.9,57.5,59.0,4.0
01/01/2023 01:43:04 AM,31.1,72.4,42.3,45.6
01/01/2023 01:43:05 AM,56.2,4.1,89.6,84.3
01/01/2023 01:43:06 AM,64.4,58.3,23.9,46.9
01/01/2023 01:43:07 AM,59.3,74.0,63.6,12.0
01/01/2023 01:43:08 AM,38.0,22.0,60.8,45.7
01/01/2023 01:43:09 AM,44.8,97.9,43.3,74.5
