DATE&TIME,LAFMAX,LAFMIN,LAE,LAEQ
01/01/2023 09:03:33 AM,74.1,74.6,11.7,88.2
01/01/2023 09:03:34 AM,2.2,70.3,74.9,41.7
01/01/2023 09:03:35 AM,49.9,33.7,93.6,62.2
01/01/2023 09:03:36 AM,4.2,10.0,72.0,81.0
01/01/2023 09:03:37 AM,50.1,65.5,66.7,43.6
01/01/2023 09:03:38 AM,45.1,55.6,26.0,99.5
01/01/2023 09:03:39 AM,6.7,16.4,52.2,94.9
01/01/2023 09:03:40 AM,85.0,65.9,57.6,4.1
01/01/2023 09:03:41 AM,33.3,19.9,67.7,53.6
01/01/2023 09:03:42 AM,23.1,25.1,14.3,82.4
01/01/2023 09:03:43 AM,51.6,82.7,76.5,88.1
01/01/2023 09:03:44 AM,58.8,13.7,79.3,80.5
01/01/2023 09:03:45 AM,51.9,69.0,81.6,9.7
01/01/2023 09:03:46 AM,66.0,80.6,60.4,33.7
01/01/2023 09:03:47 AM,66.2,23.8,68.6,90.8
01/01/2023 09:03:48 AM,94.9,93.9,60.0,69.5
01/01/2023 09:03:49 AM,48.5,40.2,31.5,58.2
01/01/2023 09:03:50 AM,71.8,41.7,62.4,79.6
01/01/2023 09:03:51 AM,8.0,71.0,21.3,48.5
01/01/2023 09:03:52 AM,7.0,32.5,58.2,54.3
01/01/2023 09:03:53 AM,17.0,57.1,94.2,35.8
01/01/2023 09:03:54 AM,89.7,23.9,57.9,41.2
01/01/2023 09:03:55 AM,40.1,27.0,72.6,29.8
01/01/2023 09:03:56 AM,65.5,21.5,78.5,75.2
01/01/2023 09:03:57 AM,24.2,41.1,42.5,2.5
01/01/2023 09:03:58 AM,86.5,47.3,34.1,80.1
01/01/2023 09:03:59 AM,66.0,40.9,35.2,64.5
01/01/2023 09:04:00 AM,16.3,51.2,98.5,21.0
01/01/2023 09:04:01 AM,97.0,10.1,98.0,66.9
01/01/2023 09:04:02 AM,41.1,43.2,90.5,53.5
01/01/2023 09:04:03 AM,21.4,85.6,22.2,79.0
01/01/2023 09:04:04 AM,29.2,54.4,75.4,40.9
01/01/2023 09:04:05 AM,97.1,41.3,39.9,16.3
01/01/2023 09:04:06 AM,63.0,6.8,56.9,12.7
01/01/2023 09:04:07 AM,50.9,86.9,63.7,67.9
01/01/2023 09:04:08 AM,49.7,80.3,52.2,59.8
01/01/2023 09:04:09 AM,48.8,69.6,48.7,44.0
01/01/2023 09:04:10 AM,63.6,7.3,89.2,24.3
01/01/2023 09:04:11 AM,87.4,49.5,35.5,4.0
01/01/2023 09:04:12 AM,45.2,49.7,91.0,21.6
01/01/2023 09:04:13 AM,69.2,99.6,51.6,48.3
01/01/2023 09:04:14 AM,1.2,73.8,48.9,38.6
01/01/2023 09:04:15 AM,81.0,51.0,82.0,72.5
01/01/2023 09:04:16 AM,97.8,71.0,24.0,81.8
01/01/2023 09:04:17 AM,7.9,15.6,78.5,42.1
01/01/2023 09:04:18 AM,46.8,7.9,63.1,1.5
01/01/2023 09:04:19 AM,28.4,86.0,11.7,5.3
01/01/2023 09:04:20 AM,41.6,19.4,32.4,6.3
01/01/2023 09:04:21 AM,52.7,70.3,87.1,18.5
01/01/2023 09:04:22 AM,34.1,3.7,12.7,96.1
01/01/2023 09:04:23 AM,62.2,59.9,78.6,22.2
01/01/2023 09:04:24 AM,40.5,44.7,23.5,60.7
01/01/2023 09:04:25 AM,84.3,30.4,26.0,11.9
01/01/2023 09:04:26 AM,54.9,66.2,79.8,52.2
01/01/2023 09:04:27 AM,90.1,54.7,65.0,42.5
01/01/2023 09:04:28 AM,13.2,22.4,6.0,40.3
01/01/2023 09:04:29 AM,94.6,12.4,50.7,19.5
01/01/2023 09:04:30 AM,35.2,35.1,12.1,88.4
01/01/2023 09:04:31 AM,40.9,16.7,46.5,60.9
01/01/2023 09:04:32 AM,54.9,13.9,30.8,49.2
01/01/2023 09:04:33 AM,74.6,59.0,93.6,79.6
01/01/2023 09:04:34 AM,63.6,57.5,35.6,9.6
01/01/2023 09:04:35 AM,27.9,37.5,6.0,90.6
01/01/2023 09:04:36 AM,18.4,74.0,43.9,92.8
01/01/2023 09:04:37 AM,51.2,98.9,45.5,44.1
01/01/2023 09:04:38 AM,67.7,33.6,37.3,75.4
01/01/2023 09:04:39 AM,60.1,2.5,98.2,36.8
01/01/2023 09:04:40 AM,99.5,7.0,57.7,45.9
01/01/2023 09:04:41 AM,22.5,99.8,92.1,26.7
01/01/2023 09:04:42 AM,21.6,90.3,84.7,16.7
01/01/2023 09:04:43 AM,41.6,55.8,65.5,49.3
01/01/2023 09:04:44 AM,22.6,11.9,19.3,10.9
01/01/2023 09:04:45 AM,8.6,3.1,91.1,40.2
01/01/2023 09:04:46 AM,2.0,29.1,85.2,83.2
01/01/2023 09:04:47 AM,43.9,40.8,63.7,81.1
01/01/2023 09:04:48 AM,38.7,96.9,51.4,6.9
01/01/2023 09:04:49 AM,96.8,35.6,91.8,34.4
01/01/2023 09:04:50 AM,60.3,48.0,30.5,19.9
01/01/2023 09:04:51 AM,69.2,67.2,61.5,84.1
01/01/2023 09:04:52 AM,1.1,47.8,83.9,31.1
01/01/2023 09:04:53 AM,17.8,40.6,3.4,58.5
01/01/2023 09:04:54 AM,90.6,31.3,3.4,54.0
01/01/2023 09:04:55 AM,16.4,10.7,65.7,82.7
01/01/2023 09:04:56 AM,92.5,62.0,30.0,91.2
01/01/2023 09:04:57 AM,77.5,51.3,85.5,84.3
01/01/2023 09:04:58 AM,62.9,62.0,99.6,64.8
01/01/2023 09:04:59 AM,25.7,83.6,4.2,57.3
01/01/2023 09:05:00 AM,19.5,99.8,98.9,89.6
01/01/2023 09:05:01 AM,62.1,59.0,46.4,95.0
01/01/2023 09:05:02 AM,11.6,95.3,15.6,8.0
01/01/2023 09:05:03 AM,91.9,35.1,82.7,52.5
01/01/2023 09:05:04 AM,76.9,42.0,94.4,18.7
01/01/2023 09:05:05 AM,97.7,59.2,20.0,8.7
01/01/2023 09:05:06 AM,98.2,74.7,79.7,17.2
01/01/2023 09:05:07 AM,44.9,43.6,23.2,48.3
01/01/2023 09:05:08 AM,75.1,96.7,19.9,11.1
01/01/2023 09:05:09 AM,9.2,50.8,85.6,45.1
01/01/2023 09:05:10 AM,43.9,60.7,55.0,38.9
01/01/2023 09:05:11 AM,58.6,22.6,36.9,25.1
01/01/2023 09:05:12 AM,59.9,78.5,67.8,97.8
01/01/2023 09:05:13 AM,6.8,5.4,63.4,5.3
01/01/2023 09:05:14 AM,23.7,19.7,44.8,17.1
01/01/2023 09:05:15 AM,21.1,40.4,56.0,70.2
01/01/2023 09:05:16 AM,37.5,58.3,39.4,65.3
01/01/2023 09:05:17 AM,72.9,96.1,39.3,59.9
01/01/2023 09:05:18 AM,72.8,73.7,25.9,55.3
01/01/2023 09:05:19 AM,91.2,46.8,58.9,44.8
01/01/2023 09:05:20 AM,43.4,73.6,5.5,35.7
01/01/2023 09:05:21 AM,55.5,11.6,1.8,30.0
01/01/2023 09:05:22 AM,71.3,50.0,70.0,35.7
01/01/2023 09:05:23 AM,66.3,52.3,47.4,26.2
01/01/2023 09:05:24 AM,35.7,28.6,11.4,83.7
01/01/2023 09:05:25 AM,31.4,26.3,80.6,36.3
01/01/2023 09:05:26 AM,83.0,9.4,21.4,30.7
01/01/2023 09:05:27 AM,40.4,69.6,23.3,58.1
01/01/2023 09:05:28 AM,72.5,6.0,52.8,98.3
01/01/2023 09:05:29 AM,55.0,73.1,42.2,17.8
01/01/2023 09:05:30 AM,75.6,2.6,57.4,99.6
01/01/2023 09:05:31 AM,33.8,88.1,27.2,14.2
01/01/2023 09:05:32 AM,85.1,35.7,70.6,83.7
01/01/2023 09:05:33 AM,23.4,35.7,82.8,22.0
01/01/2023 09:05:34 AM,68.9,3.8,65.5,56.8
01/01/2023 09:05:35 AM,88.8,74.5,43.7,63.3
01/01/2023 09:05:36 AM,70.7,64.4,43.6,30.6
01/01/2023 09:05:37 AM,15.1,12.7,12.0,50.1
01/01/2023 09:05:38 AM,21.6,20.8,11.1,64.7
01/01/2023 09:05:39 AM,45.2,48.3,50.2,47.4
01/01/2023 09:05:40 AM,16.3,33.6,49.9,62.9
01/01/2023 09:05:41 AM,22.0,81.0,97.9,49.6
01/01/2023 09:05:42 AM,37.0,80.1,91.6,32.1
01/01/2023 09:05:43 AM,34.3,55.4,14.8,95.4
01/01/2023 09:05:44 AM,55.7,69.4,36.8,11.1
01/01/2023 09:05:45 AM,76.7,36.2,28.9,13.5
01/01/2023 09:05:46 AM,85.6,37.0,57.5,7.5
01/01/2023 09:05:47 AM,88.9,63.6,38.9,51.1
01/01/2023 09:05:48 AM,66.6,79.7,55.5,53.4
01/01/2023 09:05:49 AM,45.7,76.2,17.5,91.5
01/01/2023 09:05:50 AM,43.0,83.2,89.5,62.4
01/01/2023 09:05:51 AM,60.4,17.7,51.1,85.3
01/01/2023 09:05:52 AM,99.6,46.2,24.6,44.8
01/01/2023 09:05:53 AM,17.0,61.1,99.4,85.8
01/01/2023 09:05:54 AM,16.4,2.4,29.5,45.6
01/01/2023 09:05:55 AM,33.0,75.4,3.1,48.1
01/01/2023 09:05:56 AM,8.3,26.6,20.6,21.6
01/01/2023 09:05:57 AM,86.9,98.2,64.7,40.4
01/01/2023 09:05:58 AM,56.7,54.0,11.4,63.5
01/01/2023 09:05:59 AM,9.6,75.7,88.9,85.6
01/01/2023 09:06:00 AM,75.1,35.5,33.6,90.0
01/01/2023 09:06:01 AM,24.2,13.1,72.6,8.0
01/01/2023 09:06:02 AM,29.9,53.5,88.1,15.0
01/01/2023 09:06:03 AM,5.8,24.9,95.1,76.0
01/01/2023 09:06:04 AM,57.0,17.3,98.3,63.7
01/01/2023 09:06:05 AM,28.8,19.1,10.9,92.7
01/01/2023 09:06:06 AM,7.2,86.5,64.6,90.1
01/01/2023 09:06:07 AM,31.0,15.5,8.4,55.5
01/01/2023 09:06:08 AM,77.2,10.2,46.3,68.5
01/01/2023 09:06:09 AM,66.0,3.3,29.2,36.2
01/01/2023 09:06:10 AM,47.7,59.0,81.3,56.4
01/01/2023 09:06:11 AM,38.5,55.3,52.7,99.5
01/01/2023 09:06:12 AM,27.2,93.5,7.3,48.5
01/01/2023 09:06:13 AM,48.1,52.3,41.3,98.2
01/01/2023 09:06:14 AM,17.2,38.9,49.5,68.9
01/01/2023 09:06:15 AM,43.7,51.4,85.1,58.0
01/01/2023 09:06:16 AM,69.1,22.8,20.8,81.9
01/01/2023 09:06:17 AM,15.4,19.3,83.0,69.1
01/01/2023 09:06:18 AM,60.6,20.1,76.5,97.2
01/01/2023 09:06:19 AM,78.5,17.2,36.9,68.2
01/01/2023 09:06:20 AM,71.8,69.6,75.2,47.8
01/01/2023 09:06:21 AM,47.5,27.4,25.5,20.5
01/01/2023 09:06:22 AM,64.3,91.3,7.2,72.8
01/01/2023 09:06:23 AM,58.9,55.4,62.3,70.3
01/01/2023 09:06:24 AM,43.5,36.9,75.2,27.1
01/01/2023 09:06:25 AM,94.5,85.5,25.6,1.1
01/01/2023 09:06:26 AM,51.6,85.6,59.3,48.1
01/01/2023 09:06:27 AM,72.3,95.3,63.4,89.5
01/01/2023 09:06:28 AM,11.8,63.8,90.3,11.2
01/01/2023 09:06:29 AM,60.4,47.8,56.5,50.7
01/01/2023 09:06:30 AM,80.2,58.8,88.1,12.5
01/01/2023 09:06:31 AM,50.7,83.6,36.5,26.6
01/01/2023 09:06:32 AM,13.0,10.8,61.0,49.3
01/01/2023 09:06:33 AM,29.2,57.2,78.5,94.9
01/01/2023 09:06:34 AM,68.2,22.4,13.3,80.9
01/01/2023 09:06:35 AM,16.5,35.3,52.8,72.4
01/01/2023 09:06:36 AM,25.4,74.5,93.6,89.2
01/01/2023 09:06:37 AM,28.3,55.2,48.3,92.3
01/01/2023 09:06:38 AM,81.6,67.1,44.4,77.1
01/01/2023 09:06:39 AM,59.8,22.3,57.5,24.5
01/01/2023 09:06:40 AM,45.0,11.7,6.4,35.0
01/01/2023 09:06:41 AM,49.2,96.6,24.9,76.2
01/01/2023 09:06:42 AM,45.0,81.2,90.9,94.3
01/01/2023 09:06:43 AM,24.1,84.6,63.8,27.2
01/01/2023 09:06:44 AM,69.9,53.5,56.5,26.5
01/01/2023 09:06:45 AM,21.1,43.5,47.3,41.7
01/01/2023 09:06:46 AM,6.2,19.7,99.3,74.6
01/01/2023 09:06:47 AM,3.1,78.4,92.0,65.0
01/01/2023 09:06:48 AM,13.3,54.4,70.6,61.8
01/01/2023 09:06:49 AM,9.5,15.4,36.6,5.7
01/01/2023 09:06:50 AM,62.9,67.4,92.9,11.3
01/01/2023 09:06:51 AM,4.6,12.9,55.6,54.7
01/01/2023 09:06:52 AM,27.2,46.3,18.0,28.9
01/01/2023 09:06:53 AM,89.6,87.5,18.2,49.5
01/01/2023 09:06:54 AM,2.8,42.6,93.4,90.0
01/01/2023 09:06:55 AM,44.8,33.6,9.6,11.2
01/01/2023 09:06:56 AM,15.3,54.6,93.8,69.7
01/01/2023 09:06:57 AM,78.6,43.9,69.4,77.3
01/01/2023 09:06:58 AM,46.2,59.3,12.3,56.0
01/01/2023 09:06:59 AM,90.7,69.7,88.1,94.2
01/01/2023 09:07:00 AM,59.7,10.0,61.8,49.8
01/01/2023 09:07:01 AM,52.4,81.1,15.4,33.7
01/01/2023 09:07:02 AM,60.9,95.2,52.8,88.4
01/01/2023 09:07:03 AM,19.4,84.6,54.7,13.5
01/01/2023 09:07:04 AM,95.6,8.9,70.9,64.5
01/01/2023 09:07:05 AM,20.7,27.8,60.6,89.7
01/01/2023 09:07:06 AM,50.1,14.4,25.5,98.7
01/01/2023 09:07:07 AM,42.7,13.0,45.5,4.9
01/01/2023 09:07:08 AM,8.3,9.0,6.9,10.1
01/01/2023 09:07:09 AM,54.1,13.5,2.7,82.7
01/01/2023 09:07:10 AM,48.2,9.5,44.8,5.2
01/01/2023 09:07:11 AM,72.3,71.1,12.5,1.6
01/01/2023 09:07:12 AM,55.4,73.8,83.6,3.4
01/01/2023 09:07:13 AM,24.9,37.7,55.7,94.5
01/01/2023 09:07:14 AM,29.9,71.9,15.0,46.0
01/01/2023 09:07:15 AM,71.5,59.7,44.6,40.6
01/01/2023 09:07:16 AM,64.8,85.6,35.2,64.3
01/01/2023 09:07:17 AM,35.7,35.0,60.4,31.4
01/01/2023 09:07:18 AM,69.7,65.0,39.3,64.8
01/01/2023 09:07:19 AM,18.7,35.4,39.1,30.4
01/01/2023 09:07:20 AM,95.0,94.0,24.2,63.3
01/01/2023 09:07:21 AM,50.9,40.5,57.2,81.0
01/01/2023 09:07:22 AM,5.6,35.1,54.9,90.9
01/01/2023 09:07:23 AM,31.4,26.8,82.4,59.9
01/01/2023 09:07:24 AM,63.7,81.7,31.8,80.8
01/01/2023 09:07:25 AM,33.4,73.0,94.4,29.4
01/01/2023 09:07:26 AM,45.2,28.2,48.9,56.8
01/01/2023 09:07:27 AM,43.5,99.6,75.6,71.8
01/01/2023 09:07:28 AM,70.5,28.7,73.7,40.0
01/01/2023 09:07:29 AM,50.8,30.3,83.3,7.1
01/01/2023 09:07:30 AM,12.0,70.7,90.9,25.7
01/01/2023 09:07:31 AM,92.6,60.6,54.9,79.3
01/01/2023 09:07:32 AM,40.1,93.7,43.0,55.2
01/01/2023 09:07:33 AM,39.0,5.0,10.8,70.0
01/01/2023 09:07:34 AM,78.1,49.0,86.2,87.1
01/01/2023 09:07:35 AM,68.4,14.6,42.6,98.7
01/01/2023 09:07:36 AM,66.4,54.4,92.7,17.6
01/01/2023 09:07:37 AM,54.7,89.1,47.8,77.2
01/01/2023 09:07:38 AM,74.2,98.1,49.8,82.1
01/01/2023 09:07:39 AM,74.9,91.5,60.0,82.4
01/01/2023 09:07:40 AM,99.4,11.6,28.9,78.4
01/01/2023 09:07:41 AM,72.8,14.6,39.0,69.6
01/01/2023 09:07:42 AM,22.5,77.5,8.4,61.3
01/01/2023 09:07:43 AM,23.5,60.7,76.5,4.7
01/01/2023 09:07:44 AM,88.8,17.3,16.6,13.2
01/01/2023 09:07:45 AM,49.6,90.6,34.6,55.9
01/01/2023 09:07:46 AM,59.2,11.0,81.5,93.6
01/01/2023 09:07:47 AM,85.5,18.2,55.6,83.4
01/01/2023 09:07:48 AM,21.0,74.4,15.6,15.7
01/01/2023 09:07:49 AM,31.8,4.1,15.0,14.9
01/01/2023 09:07:50 AM,10.4,31.8,35.3,53.7
01/01/2023 09:07:51 AM,64.2,91.9,44.5,7.1
01/01/2023 09:07:52 AM,20.9,27.1,76.7,42.6
01/01/2023 09:07:53 AM,53.1,78.8,35.8,24.8
01/01/2023 09:07:54 AM,87.3,32.5,90.9,47.8
01/01/2023 09:07:55 AM,22.7,6.0,52.8,40.7
01/01/2023 09:07:56 AM,23.1,8.1,77.4,87.1
01/01/2023 09:07:57 AM,42.5,21.0,5.2,50.1
01/01/2023 09:07:58 AM,73.4,79.7,67.2,20.0
01/01/2023 09:07:59 AM,99.6,96.3,57.5,1.0
01/01/2023 09:08:00 AM,27.1,52.0,44.1,96.6
01/01/2023 09:08:01 AM,18.5,76.9,54.2,63.9
01/01/2023 09:08:02 AM,36.9,78.7,52.8,20.4
01/01/2023 09:08:03 AM,31.8,30.5,16.4,13.9
01/01/2023 09:08:04 AM,37.0,80.5,56.0,49.3
01/01/2023 09:08:05 AM,17.2,61.6,27.4,52.2
01/01/2023 09:08:06 AM,7.2,43.9,75.4,76.6
01/01/2023 09:08:07 AM,76.7,70.8,23.9,75.3
01/01/2023 09:08:08 AM,90.0,36.2,32.3,93.1
01/01/2023 09:08:09 AM,80.1,73.7,71.7,78.3
01/01/2023 09:08:10 AM,36.7,98.8,1.0,44.4
01/01/2023 09:08:11 AM,71.4,1.9,75.6,12.3
01/01/2023 09:08:12 AM,19.3,97.0,10.4,28.6
01/01/2023 09:08:13 AM,55.1,60.8,55.8,24.1
01/01/2023 09:08:14 AM,46.9,21.1,36.9,12.7
01/01/2023 09:08:15 AM,62.2,59.2,51.5,49.9
01/01/2023 09:08:16 AM,94.3,75.0,93.9,69.4
01/01/2023 09:08:17 AM,76.9,49.3,8.7,26.3
01/01/2023 09:08:18 AM,81.2,96.5,88.5,46.5
01/01/2023 09:08:19 AM,58.8,90.1,41.7,10.9
01/01/2023 09:08:20 AM,73.9,20.3,86.1,27.1
01/01/2023 09:08:21 AM,41.4,42.6,19.7,60.4
01/01/2023 09:08:22 AM,32.7,55.6,2.2,43.9
01/01/2023 09:08:23 AM,4.0,84.8,82.0,32.8
01/01/2023 09:08:24 AM,98.2,56.4,5.8,72.2
01/01/2023 09:08:25 AM,43.9,53.1,31.1,56.4
01/01/2023 09:08:26 AM,77.5,29.5,22.1,23.0
01/01/2023 09:08:27 AM,24.1,34.8,3.5,62.0
01/01/2023 09:08:28 AM,90.4,70.4,18.5,85.4
01/01/2023 09:08:29 AM,58.9,20.5,53.6,30.6
01/01/2023 09:08:30 AM,4.5,5.1,74.8,93.6
01/01/2023 09:08:31 AM,38.7,59.1,38.2,18.5
01/01/2023 09:08:32 AM,17.3,45.7,41.3,46.1
01/01/2023 09:08:33 AM,90.9,11.1,50.0,40.0
01/01/2023 09:08:34 AM,89.9,15.7,21.4,19.1
01/01/2023 09:08:35 AM,20.4,46.4,81.7,26.0
01/01/2023 09:08:36 AM,18.4,17.2,78.2,47.0
01/01/2023 09:08:37 AM,48.5,75.7,26.5,67.5
01/01/2023 09:08:38 AM,58.6,38.1,28.5,6.1
01/01/2023 09:08:39 AM,47.3,49.2,14.8,44.5
01/01/2023 09:08:40 AM,70.4,5.3,30.8,63.0
01/01/2023 09:08:41 AM,14.2,57.5,58.2,28.5
01/01/2023 09:08:42 AM,61.3,44.7,46.1,31.9
01/01/2023 09:08:43 AM,81.5,5.5,31.7,81.8
01/01/2023 09:08:44 AM,51.5,72.2,99.7,96.5
01/01/2023 09:08:45 AM,96.7,75.3,65.5,52.0
01/01/2023 09:08:46 AM,3.8,17.7,8.4,64.5
01/01/2023 09:08:47 AM,77.4,43.1,54.9,12.4
01/01/2023 09:08:48 AM,92.8,64.6,52.0,80.4
01/01/2023 09:08:49 AM,87.0,76.9,6.4,46.1
01/01/2023 09:08:50 AM,73.5,41.9,59.1,11.7
01/01/2023 09:08:51 AM,68.0,97.7,57.7,24.8
01/01/2023 09:08:52 AM,28.8,99.3,2.8,17.7
01/01/2023 09:08:53 AM,68.7,77.8,36.9,81.9
01/01/2023 09:08:54 AM,40.7,46.1,51.0,92.2
01/01/2023 09:08:55 AM,71.7,68.6,74.0,96.3
01/01/2023 09:08:56 AM,51.4,31.7,5.4,96.7
01/01/2023 09:08:57 AM,41.6,87.2,50.6,22.1
01/01/2023 09:08:58 AM,19.1,40.8,49.4,31.7
01/01/2023 09:08:59 AM,34.8,21.0,16.5,89.0
01/01/2023 09:09:00 AM,81.3,56.6,78.1,83.6
01/01/2023 09:09:01 AM,95.0,61.8,80.8,50.5
01/01/2023 09:09:02 AM,40.0,97.6,69.5,98.8
01/01/2023 09:09:03 AM,5.6,92.8,22.9,75.1
01/01/2023 09:09:04 AM,82.3,96.0,85.2,60.8
01/01/2023 09:09:05 AM,20.4,9.3,66.4,79.6
01/01/2023 09:09:06 AM,30.7,28.6,92.6,56.7
01/01/2023 09:09:07 AM,60.1,49.5,30.2,34.6
01/01/2023 09:09:08 AM,48.4,88.5,66.4,34.3
01/01/2023 09:09:09 AM,12.5,69.5,10.1,82.7
01/01/2023 09:09:10 AM,84.0,68.6,52.2,4.6
01/01/2023 09:09:11 AM,10.5,49.6,76.8,75.0
01/01/2023 09:09:12 AM,84.6,91.5,13.4,4.1
01/01/2023 09:09:13 AM,56.5,48.8,99.0,78.2
01/01/2023 09:09:14 AM,59.3,89.9,5.9,5.2
01/01/2023 09:09:15 AM,8.5,30.5,24.5,71.9
01/01/2023 09:09:16 AM,46.8,79.9,25.5,87.9
01/01/2023 09:09:17 AM,97.0,70.2,3.0,82.3
01/01/2023 09:09:18 AM,6.9,85.9,12.1,73.7
01/01/2023 09:09:19 AM,61.9,86.6,16.2,80.4
01/01/2023 09:09:20 AM,77.3,22.5,35.0,98.2
01/01/2023 09:09:21 AM,17.7,21.2,5.6,64.6
01/01/2023 09:09:22 AM,58.0,71.8,55.0,62.5
01/01/2023 09:09:23 AM,45.6,38.4,74.6,74.4
01/01/2023 09:09:24 AM,8.9,35.2,41.6,24.0
01/01/2023 09:09:25 AM,77.2,33.1,67.8,22.9
01/01/2023 09:09:26 AM,9.7,33.7,7.4,43.9
01/01/2023 09:09:27 AM,47.3,45.9,38.8,7.8
01/01/2023 09:09:28 AM,69.3,40.4,83.2,27.1
01/01/2023 09:09:29 AM,19.5,21.0,84.7,86.2
01/01/2023 09:09:30 AM,94.4,75.8,80.2,71.5
01/01/2023 09:09:31 AM,37.6,68.9,94.9,47.2
01/01/2023 09:09:32 AM,74.4,97.2,84.7,26.8
01/01/2023 09:09:33 AM,24.7,64.4,7.9,94.6
01/01/2023 09:09:34 AM,99.5,95.3,26.0,77.1
01/01/2023 09:09:35 AM,18.3,10.5,1.8,32.9
01/01/2023 09:09:36 AM,88.3,7.6,34.8,30.1
01/01/2023 09:09:37 AM,80.7,12.3,30.2,82.5
01/01/2023 09:09:38 AM,8.1,39.4,30.8,95.9
01/01/2023 09:09:39 AM,85.4,80.4,5.8,69.5
01/01/2023 09:09:40 AM,43.9,6.6,53.3,93.4
01/01/2023 09:09:41 AM,96.9,43.7,44.0,62.9
01/01/2023 09:09:42 AM,86.7,41.8,67.5,16.7
01/01/2023 09:09:43 AM,58.2,89.0,60.7,28.9
01/01/2023 09:09:44 AM,84.6,44.1,12.1,32.1
01/01/2023 09:09:45 AM,4.9,84.2,92.1,27.2
01/01/2023 09:09:46 AM,54.8,67.1,2.6,99.5
01/01/2023 09:09:47 AM,23.5,1.7,16.1,80.2
01/01/2023 09:09:48 AM,20.1,31.4,44.1,93.8
01/01/2023 09:09:49 AM,60.7,83.5,8.9,8.2
01/01/2023 09:09:50 AM,69.3,32.0,51.8,7.2
01/01/2023 09:09:51 AM,2.0,43.5,26.7,49.1
01/01/2023 09:09:52 AM,74.7,67.9,45.1,12.5
01/01/2023 09:09:53 AM,25.8,37.2,56.2,97.8
01/01/2023 09:09:54 AM,64.4,32.5,39.1,16.6
01/01/2023 09:09:55 AM,90.9,26.1,31.6,37.1
01/01/2023 09:09:56 AM,67.1,23.8,67.7,43.4
01/01/2023 09:09:57 AM,42.6,7.5,16.4,7.9
01/01/2023 09:09:58 AM,86.0,17.1,48.8,28.2
01/01/2023 09:09:59 AM,57.8,12.5,51.0,17.0
01/01/2023 09:10:00 AM,43.8,87.9,41.6,57.3
01/01/2023 09:10:01 AM,95.0,8.1,11.8,49.7
01/01/2023 09:10:02 AM,11.5,90.3,78.3,12.7
01/01/2023 09:10:03 AM,91.2,57.1,44.7,26.3
01/01/2023 09:10:04 AM,74.7,23.6,4.1,53.8
01/01/2023 09:10:05 AM,77.7,91.3,39.7,5.3
01/01/2023 09:10:06 AM,36.0,81.8,84.8,24.4
01/01/2023 09:10:07 AM,83.9,32.1,40.8,92.8
01/01/2023 09:10:08 AM,21.1,72.9,95.2,77.8
01/01/2023 09:10:09 AM,58.2,54.6,21.3,90.9
01/01/2023 09:10:10 AM,17.7,90.0,84.7,9.5
01/01/2023 09:10:11 AM,10.0,31.4,36.5,54.7
01/01/2023 09:10:12 AM,57.2,32.5,56.1,9.0
01/01/2023 09:10:13 AM,71.7,79.4,90.0,48.0
01/01/2023 09:10:14 AM,48.3,65.0,67.9,58.4
01/01/2023 09:10:15 AM,56.5,87.7,17.6,88.5
01/01/2023 09:10:16 AM,61.6,85.3,21.4,22.2
01/01/2023 09:10:17 AM,89.5,3.5,82.0,15.4
01/01/2023 09:10:18 AM,32.5,41.8,69.6,58.9
01/01/2023 09:10:19 AM,67.4,18.9,21.2,70.3
01/01/2023 09:10:20 AM,58.8,66.5,98.8,15.7
01/01/2023 09:10:21 AM,16.0,40.6,5.6,66.1
01/01/2023 09:10:22 AM,41.8,67.7,52.5,27.5
01/01/2023 09:10:23 AM,52.6,12.5,37.5,26.4
01/01/2023 09:10:24 AM,11.8,41.0,50.3,17.0
01/01/2023 09:10:25 AM,19.0,39.0,6.4,74.9
01/01/2023 09:10:26 AM,56.4,21.3,46.7,69.7
01/01/2023 09:10:27 AM,57.5,79.8,8.7,51.6
01/01/2023 09:10:28 AM,64.0,69.8,89.5,99.3
01/01/2023 09:10:29 AM,70.5,10.2,17.5,32.1
01/01/2023 09:10:30 AM,40.3,42.1,41.0,55.0
01/01/2023 09:10:31 AM,15.9,53.0,71.3,49.8
01/01/2023 09:10:32 AM,32.8,26.6,94.2,88.4
01/01/2023 09:10:33 AM,1.1,60.9,90.3,10.1
01/01/2023 09:10:34 AM,5.0,68.1,8.9,50.5
01/01/2023 09:10:35 AM,84.8,45.6,65.7,19.1
01/01/2023 09:10:36 AM,91.6,20.8,13.9,96.2
01/01/2023 09:10:37 AM,50.8,18.4,52.5,59.1
01/01/2023 09:10:38 AM,10.1,82.1,4.7,13.7
01/01/2023 09:10:39 AM,12.5,35.4,46.2,99.1
01/01/2023 09:10:40 AM,77.6,15.3,59.4,59.7
01/01/2023 09:10:41 AM,98.9,75.6,33.3,83.5
01/01/2023 09:10:42 AM,92.6,22.2,44.3,35.6
01/01/2023 09:10:43 AM,82.9,67.2,48.5,54.7
01/01/2023 09:10:44 AM,57.2,10.1,58.2,97.3
01/01/2023 09:10:45 AM,65.8,6.0,13.0,58.7
01/01/2023 09:10:46 AM,7.6,55.2,45.6,46.5
01/01/2023 09:10:47 AM,18.6,86.7,50.4,28.4
01/01/2023 09:10:48 AM,26.7,30.0,60.3,60.8
